Unnamed: 0,num_police,date_debut_police,date_fin_police,REGION,DEPT,COMMUNE,CRITAIR,ENERGIE,AGE_VOIT,MARQUE,COULEUR,AGE_PERMIS,SEXE,AGEREV,CS1,ILT,TRANS,GARL,N_COND,ANCIENNETE,N_SINISTRE,1,2,3,4,5,COUT_SINISTRE,DATE_SINISTRE,IS_FRAUD,CHEMIN_IMAGE,SCORE_IA
1053878,201700070108601,2018-04-29,2019-04-29,52,85,85047,Crit'air 1,Gazole hybride rechargeable,9,Dacia,Verte,18,1,69,7,Z,1,1,1,3,2,516.683406561355,2003.3112258558,0.0,0.0,0,5437.81,2018-05-10,0,../data/True_data\trueimage_17.jpg,0.9039190411567688
1053878,201700070108601,2018-04-29,2019-04-29,52,85,85047,Crit'air 1,Gazole hybride rechargeable,9,Dacia,Verte,18,1,69,7,Z,1,1,1,3,2,516.683406561355,2003.3112258558,0.0,0.0,0,230.62,2019-01-16,0,../data/True_data\trueimage_69.jpg,0.9682579040527344
1053886,201110000095258,2020-02-16,2021-02-15,84,03,03014,Crit'air 1,Gaz,9,Dacia,Grise,19,1,73,7,Z,Z,2,2,9,1,2.0717425153116,0.0,0.0,0.0,0,1412.78,2020-11-25,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
1054026,201110000095424,2020-05-20,2021-01-10,44,57,57133,Crit'air 1,Essence,9,Dacia,Grise,18,1,71,7,Z,Z,2,3,0,1,469.056749996388,0.0,0.0,0.0,0,331.83,2021-01-04,0,../data/True_data\trueimage_98.jpg,0.3096746802330017
1054064,201900090108220,2018-09-21,2019-01-16,27,90,90045,Crit'air 1,Essence,9,Citroën,Bleue,18,1,40,6,2,5,1,2,0,2,3101.8765485718,1594.0069324442,0.0,0.0,0,29.86,2018-09-28,0,../data/True_data\trueimage_75.jpg,0.21398724615573883
1054064,201900090108220,2018-09-21,2019-01-16,27,90,90045,Crit'air 1,Essence,9,Citroën,Bleue,18,1,40,6,2,5,1,2,0,2,3101.8765485718,1594.0069324442,0.0,0.0,0,372.67,2019-01-05,0,../data/True_data\trueimage_110.jpg,0.6096000671386719
1054109,201110000095518,2020-06-23,2021-06-23,28,76,76348,Crit'air E,Electrique et hydrogene,9,Mini,Verte,18,1,60,4,3,5,1,2,9,1,1029.49094877149,0.0,0.0,0.0,0,1659.91,2021-01-26,0,../data/True_data\trueimage_84.jpg,0.4977790415287018
1054132,201110000095546,2020-07-19,2021-07-19,44,57,57481,Crit'air E,Electrique et hydrogene,9,Renault,Noire,18,2,67,4,4,5,1,3,9,1,358.298292509526,0.0,0.0,0.0,0,3953.14,2020-09-23,0,../data/True_data\trueimage_18.jpg,0.8216730952262878
1054251,201900090108251,2019-06-21,2020-06-20,32,80,80517,Crit'air 2,Gazole,9,Renault,Violette,18,2,44,4,3,5,1,2,1,2,954.432468519715,415.33973798186,0.0,0.0,0,3930.08,2019-07-18,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
1054251,201900090108251,2019-06-21,2020-06-20,32,80,80517,Crit'air 2,Gazole,9,Renault,Violette,18,2,44,4,3,5,1,2,1,2,954.432468519715,415.33973798186,0.0,0.0,0,2011.17,2019-07-17,1,../data/Fake_data\fakeimage_28.jpg,0.6459255218505859
1054290,201700070108700,2019-09-05,2020-01-09,44,52,52301,Crit'air 1,Essence,9,Seat,Noire,20,2,67,5,2,5,2,3,0,1,519.437905908704,0.0,0.0,0.0,0,2266.69,2019-11-04,0,../data/True_data\trueimage_72.jpg,0.9110665321350098
1054323,201300030109610,2019-10-03,2020-10-02,44,88,88460,Crit'air 2,Gazole,9,Jaguar,Jaune,21,2,74,7,Z,Z,1,1,8,1,4942.64769810725,0.0,0.0,0.0,0,179.05,2020-03-19,0,../data/True_data\trueimage_43.jpg,0.7213459014892578
1054324,201700070108710,2020-02-09,2021-02-08,75,64,64096,Crit'air 2,Gazole,9,Opel,Bleue,18,2,64,4,1,1,2,1,3,1,403.798171458633,0.0,0.0,0.0,0,113.39,2020-02-09,0,../data/True_data\trueimage_92.jpg,0.7531867027282715
1054490,201110000095987,2020-07-10,2021-07-10,44,57,57197,Crit'air 1,Gaz,9,Volkswagen,Violette,18,2,69,7,Z,5,1,2,9,1,137.975052730914,0.0,0.0,0.0,0,439.46,2020-08-21,0,../data/True_data\trueimage_97.jpg,0.8092659711837769
1054704,201800080108667,2019-01-27,2019-07-22,27,21,21493,Crit'air 1,Essence,9,Volkswagen,Bleue,18,1,39,5,3,5,1,2,0,1,357.375323194533,0.0,0.0,0.0,0,1192.56,2019-04-12,0,../data/True_data\trueimage_112.jpg,0.6494401693344116
1054719,201500050109179,2020-04-09,2021-04-09,11,77,77011,Crit'air 1,Essence,9,Toyota,Rouge,18,1,45,4,2,5,1,2,6,1,3044.30711674352,0.0,0.0,0.0,0,164.85,2021-03-28,0,../data/True_data\trueimage_83.jpg,0.6951559782028198
1055141,201110000096786,2020-06-06,2021-06-06,24,45,45153,Crit'air 1,Gaz,9,Peugeot,Rouge,18,1,68,7,Z,Z,1,3,9,2,680.305244825249,818.453958317287,0.0,0.0,0,555.16,2021-06-02,0,../data/True_data\trueimage_93.jpg,0.7383500933647156
1055141,201110000096786,2020-06-06,2021-06-06,24,45,45153,Crit'air 1,Gaz,9,Peugeot,Rouge,18,1,68,7,Z,Z,1,3,9,2,680.305244825249,818.453958317287,0.0,0.0,0,967.38,2020-06-27,0,../data/True_data\trueimage_71.jpg,0.4696873426437378
1055305,201700070108942,2019-05-09,2020-05-08,75,64,64431,Crit'air E,Electrique et hydrogene,9,Dacia,Noire,20,1,70,7,Z,Z,1,3,3,1,516.554426201631,0.0,0.0,0.0,0,5874.03,2020-01-21,0,../data/True_data\trueimage_95.jpg,0.20437836647033691
1055457,201900090108526,2019-07-18,2020-07-17,44,57,57173,Crit'air 1,Essence,9,Renault,Noire,19,1,54,5,3,5,1,2,1,1,139.8160469253,0.0,0.0,0.0,0,278.35,2020-01-29,0,../data/True_data\trueimage_64.jpg,0.2394537776708603
1055590,201110000097344,2020-01-27,2020-07-24,24,41,41247,Crit'air 2,Gazole,9,Seat,Grise,18,1,56,6,3,5,1,3,0,1,1763.9292067801,0.0,0.0,0.0,0,1094.76,2020-04-09,0,../data/True_data\trueimage_4.jpg,0.5555599927902222
1055599,201900090108557,2019-01-22,2020-01-22,52,53,53012,Crit'air 2,Gazole,9,Peugeot,Noire,18,1,47,1,1,2,1,2,1,1,210.26128685285,0.0,0.0,0.0,0,5112.47,2019-10-26,0,../data/True_data\trueimage_77.jpg,0.110697440803051
1055634,201600060109085,2019-11-21,2020-11-20,28,76,76621,Crit'air E,Electrique et hydrogene,9,Volvo,Noire,19,2,57,5,1,5,1,4,4,1,375.929485703557,0.0,0.0,0.0,0,23095.82,2020-04-13,0,../data/True_data\trueimage_89.jpg,0.38999125361442566
1055705,201110000097486,2020-12-01,2021-12-01,24,41,41256,Crit'air 2,Gazole,9,Citroën,Sable,18,2,59,5,2,5,1,2,9,1,451.019408179792,0.0,0.0,0.0,0,2829.53,2021-01-28,1,../data/Fake_data\fakeimage_101.jpg,0.27655723690986633
1055733,201110000097519,2020-04-01,2021-04-01,84,42,42270,Crit'air 1,Essence,9,Mini,Blanche,18,1,61,6,1,5,1,1,9,1,548.617105004495,0.0,0.0,0.0,0,1415.06,2020-10-16,0,../data/True_data\trueimage_13.jpg,0.21281377971172333
1055759,201900090108594,2019-04-19,2019-12-18,84,63,63341,Crit'air 1,Essence,9,Renault,Violette,20,1,40,4,1,2,1,1,0,1,233.568202861734,0.0,0.0,0.0,0,1946.52,2019-06-22,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
1055760,201500050109447,2020-04-10,2021-01-22,11,77,77223,Crit'air 2,Gazole,9,Hyundai,Noire,19,1,35,4,2,5,1,2,0,1,1531.31048329525,0.0,0.0,0.0,0,646.21,2020-11-06,0,../data/True_data\trueimage_56.jpg,0.9349239468574524
1055762,201900090108595,2019-06-17,2020-06-16,75,33,33005,Crit'air 1,Essence,9,Toyota,Grise,18,2,37,4,1,5,2,1,1,2,3330.81324200757,2345.62624737048,0.0,0.0,0,449.32,2019-11-21,0,../data/True_data\trueimage_102.jpg,0.407327800989151
1055762,201900090108595,2019-06-17,2020-06-16,75,33,33005,Crit'air 1,Essence,9,Toyota,Grise,18,2,37,4,1,5,2,1,1,2,3330.81324200757,2345.62624737048,0.0,0.0,0,795.96,2020-04-28,0,../data/True_data\trueimage_14.jpg,0.701708972454071
1055784,201110000097576,2020-12-04,2021-12-04,11,95,95488,Crit'air 2,Essence,9,Opel,Jaune,20,1,70,7,Z,5,1,2,9,1,185.377572628871,0.0,0.0,0.0,0,1849.0,2021-07-01,0,../data/True_data\trueimage_100.jpg,0.6575487852096558
1055859,201600060109136,2017-07-03,2018-07-03,44,88,88012,Crit'air 1,Essence,9,Peugeot,Orange,23,1,46,6,2,5,2,3,4,1,2086.72708026035,0.0,0.0,0.0,0,5306.36,2017-08-06,0,../data/True_data\trueimage_16.jpg,0.908631443977356
1056437,201500050109488,2019-11-05,2020-11-04,28,76,76163,Crit'air 1,Essence,9,Hyundai,Noire,18,2,52,5,1,5,2,2,5,1,1519.15043928971,0.0,0.0,0.0,0,402.58,2019-11-21,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
1056551,201900090108755,2019-11-30,2020-11-29,44,57,57657,Crit'air 1,Essence,9,Citroën,Noire,18,2,71,7,Z,Z,1,1,1,1,126.474820308757,0.0,0.0,0.0,0,181.58,2020-07-01,0,../data/True_data\trueimage_8.jpg,0.8090991973876953
1056555,201700070109232,2019-10-20,2020-10-19,44,67,67547,Crit'air E,Electrique et hydrogene,9,Seat,Violette,18,1,47,4,2,5,1,1,3,1,54.3451057115193,0.0,0.0,0.0,0,542.13,2020-03-30,0,../data/True_data\trueimage_97.jpg,0.8092659711837769
1056562,201800080109079,2020-06-23,2021-06-23,27,71,71582,Crit'air 2,Essence,9,Skoda,Autre,18,1,64,6,1,2,1,1,2,1,167.412463751777,0.0,0.0,0.0,0,10791.05,2020-11-20,0,../data/True_data\trueimage_69.jpg,0.9682579040527344
1057039,201700070109336,2020-09-08,2021-09-08,44,57,57573,Crit'air 1,Essence,9,Fiat,Noire,19,2,63,5,2,5,2,3,3,2,1576.28070410687,752.054147867775,0.0,0.0,0,1756.66,2021-08-21,0,../data/True_data\trueimage_111.jpg,0.48448288440704346
1057039,201700070109336,2020-09-08,2021-09-08,44,57,57573,Crit'air 1,Essence,9,Fiat,Noire,19,2,63,5,2,5,2,3,3,2,1576.28070410687,752.054147867775,0.0,0.0,0,117.22,2020-11-24,0,../data/True_data\trueimage_50.jpg,0.9426663517951965
1057581,201900090108979,2017-09-15,2018-09-15,75,40,40133,Crit'air 1,Essence,9,Fiat,Blanche,19,1,37,5,1,3,1,2,1,2,999.030798012023,1529.78909065228,0.0,0.0,0,535.03,2018-05-20,0,../data/True_data\trueimage_66.jpg,0.19005782902240753
1057581,201900090108979,2017-09-15,2018-09-15,75,40,40133,Crit'air 1,Essence,9,Fiat,Blanche,19,1,37,5,1,3,1,2,1,2,999.030798012023,1529.78909065228,0.0,0.0,0,427.24,2018-01-18,0,../data/True_data\trueimage_42.jpg,0.32763907313346863
1057661,201900090108990,2019-05-30,2020-05-29,28,27,27696,Crit'air 1,Essence,9,Audi,Grise,19,1,65,5,1,5,2,1,1,1,467.812051755497,0.0,0.0,0.0,0,23271.4,2020-01-24,0,../data/True_data\trueimage_31.jpg,0.7259539365768433
1057742,201220000093720,2020-05-06,2021-05-06,84,38,38260,Crit'air E,Electrique et hydrogene,8,Citroën,Blanche,19,2,69,7,Z,6,1,2,8,1,226.903020120352,0.0,0.0,0.0,0,857.39,2020-12-27,0,../data/True_data\trueimage_97.jpg,0.8092659711837769
1057852,201220000093852,2020-05-05,2021-05-05,76,32,32120,Crit'air 1,Essence,8,Hyundai,Bleue,20,2,67,3,1,1,2,1,8,1,99.4732988567527,0.0,0.0,0.0,0,1162.86,2020-10-29,0,../data/True_data\trueimage_61.jpg,0.7423825263977051
1058018,201220000094060,2020-04-17,2021-04-17,28,61,61092,Crit'air 2,Essence,8,Peugeot,Verte,20,2,73,7,Z,Z,1,2,8,1,35.3659365033544,0.0,0.0,0.0,0,215.6,2020-10-10,0,../data/True_data\trueimage_21.jpg,0.8752778768539429
1058078,201900090109076,2018-02-23,2019-02-23,28,61,61263,Crit'air 2,Gazole,8,Citroën,Rouge,21,2,37,5,Z,Z,2,1,1,1,91.6087979889488,0.0,0.0,0.0,0,253.69,2019-02-14,0,../data/True_data\trueimage_32.jpg,0.6167263984680176
1058203,201600060109682,2020-01-16,2020-05-14,27,90,90032,Crit'air 2,Essence,8,BMW,Violette,19,2,37,5,Z,Z,1,2,0,1,690.721636866154,0.0,0.0,0.0,0,417.83,2020-05-08,0,../data/True_data\trueimage_91.jpg,0.128183513879776
1058359,201800080109468,2019-04-17,2020-04-16,94,2B,2B353,Crit'air E,Electrique et hydrogene,8,Peugeot,Violette,19,1,63,3,2,5,1,3,2,1,161.61534900648,0.0,0.0,0.0,0,1896.36,2019-05-30,0,../data/True_data\trueimage_99.jpg,0.36410200595855713
1058655,201700070109697,2019-10-04,2020-10-03,27,89,89478,Crit'air 2,Gazole,8,Dacia,Sable,18,1,72,7,Z,Z,1,2,3,1,500.396351130828,0.0,0.0,0.0,0,1260.88,2020-01-01,0,../data/True_data\trueimage_56.jpg,0.9349239468574524
1058789,201220000094976,2020-04-15,2021-04-15,32,80,80533,Crit'air 2,Gazole,8,Lexus,Sable,18,1,70,7,Z,Z,1,2,8,1,901.732152987022,0.0,0.0,0.0,0,187.25,2020-05-31,0,../data/True_data\trueimage_36.jpg,0.9288729429244995
1058887,201800080109592,2020-01-21,2021-01-20,52,85,85189,Crit'air 2,Gazole,8,Suzuki,Noire,20,2,65,4,2,5,1,2,2,1,229.814262535553,0.0,0.0,0.0,0,176.58,2020-03-11,0,../data/True_data\trueimage_69.jpg,0.9682579040527344
1058912,201800080109599,2018-11-26,2019-11-26,32,80,80021,Crit'air 1,Essence,8,Renault,Sable,18,2,34,3,2,5,1,2,2,1,1356.00544916411,0.0,0.0,0.0,0,6288.43,2019-10-17,0,../data/True_data\trueimage_36.jpg,0.9288729429244995
1059094,201700070109796,2019-04-07,2020-04-06,84,69,69102,Crit'air 1,Gaz,8,Ford,Grise,18,1,56,6,2,5,1,2,3,1,957.091009346193,0.0,0.0,0.0,0,451.9,2019-10-11,0,../data/True_data\trueimage_8.jpg,0.8090991973876953
1059794,201300030110918,2019-08-16,2020-08-15,84,69,69040,Crit'air 1,Essence hybride rechargeable,8,Volvo,Verte,18,1,52,3,2,4,2,2,8,1,149.6058682686,0.0,0.0,0.0,0,1163.61,2020-01-30,0,../data/True_data\trueimage_83.jpg,0.6951559782028198
1059810,201700070109936,2020-11-07,2021-08-28,27,71,71182,Crit'air 1,Essence,8,Dacia,Sable,21,2,80,7,Z,Z,1,2,3,1,328.671905421976,0.0,0.0,0.0,0,7494.88,2020-11-10,0,../data/True_data\trueimage_14.jpg,0.701708972454071
1059861,201700070109944,2018-08-13,2019-08-13,32,62,62298,Crit'air 1,Essence,8,Toyota,Violette,19,2,46,4,2,5,1,2,3,1,435.555357375309,0.0,0.0,0.0,0,4909.04,2018-11-07,0,../data/True_data\trueimage_36.jpg,0.9288729429244995
1059965,201800080109822,2017-11-29,2018-11-29,52,49,49246,Crit'air E,Electrique et hydrogene,8,BMW,Noire,19,1,42,4,2,5,2,2,2,1,625.75830980312,0.0,0.0,0.0,0,2905.34,2017-12-20,0,../data/True_data\trueimage_86.jpg,0.24479688704013824
1059981,201220000096417,2020-07-06,2021-07-06,52,85,85240,Crit'air 2,Gazole,8,Renault,Violette,20,2,64,5,1,5,1,2,8,1,1728.77606317778,0.0,0.0,0.0,0,816.78,2020-09-30,0,../data/True_data\trueimage_83.jpg,0.6951559782028198
1060023,201900090109473,2019-05-11,2020-05-03,28,61,61071,Crit'air 1,Essence,8,Toyota,Verte,18,1,38,2,1,5,2,2,0,1,195.195621693826,0.0,0.0,0.0,0,373.95,2019-10-17,1,../data/Fake_data\fakeimage_104.jpg,0.4066380262374878
1060040,201900090109476,2018-05-20,2018-12-13,11,91,91027,Crit'air 1,Essence hybride rechargeable,8,Peugeot,Verte,20,1,46,3,2,5,1,2,0,1,159.735378708058,0.0,0.0,0.0,0,573.57,2018-07-30,0,../data/True_data\trueimage_23.jpg,0.7090014815330505
1060145,201220000096621,2020-12-15,2021-02-28,76,48,48095,Crit'air E,Electrique et hydrogene,8,Citroën,Bleue,23,1,80,7,Z,Z,2,2,0,1,675.15577101209,0.0,0.0,0.0,0,366.37,2021-02-09,0,../data/True_data\trueimage_33.jpg,0.7427512407302856
1060360,201700070110039,2019-12-16,2020-12-15,11,91,91041,Crit'air 1,Essence,8,Fiat,Grise,19,2,51,4,Z,Z,1,2,3,1,501.892837805786,0.0,0.0,0.0,0,736.14,2020-01-23,0,../data/True_data\trueimage_104.jpg,0.3771275579929352
1060398,201900090109544,2019-09-12,2020-09-11,11,77,77021,Crit'air E,Electrique et hydrogene,8,Volkswagen,Blanche,19,2,30,5,1,5,2,1,1,1,4363.97908398265,0.0,0.0,0.0,0,14131.55,2020-06-28,0,../data/True_data\trueimage_99.jpg,0.36410200595855713
1060571,201220000097129,2020-12-23,2021-12-23,84,69,69174,Crit'air 2,Essence,8,Peugeot,Bleue,20,1,61,3,2,5,1,3,8,2,629.413254498639,1072.75923690088,0.0,0.0,0,1190.14,2021-05-15,0,../data/True_data\trueimage_84.jpg,0.4977790415287018
1060571,201220000097129,2020-12-23,2021-12-23,84,69,69174,Crit'air 2,Essence,8,Peugeot,Bleue,20,1,61,3,2,5,1,3,8,2,629.413254498639,1072.75923690088,0.0,0.0,0,491.78,2021-07-28,0,../data/True_data\trueimage_75.jpg,0.21398724615573883
1060884,201900090109640,2019-04-14,2020-04-13,28,76,76163,Crit'air 1,Essence hybride rechargeable,8,Citroën,Blanche,18,2,77,7,Z,Z,1,2,1,1,449.473603191083,0.0,0.0,0.0,0,1537.94,2019-07-09,0,../data/True_data\trueimage_12.jpg,0.5258911848068237
1060946,201220000097579,2020-10-04,2021-10-04,32,80,80185,Crit'air 1,Essence,8,Citroën,Noire,23,2,71,7,Z,1,2,2,8,1,157.867360888796,0.0,0.0,0.0,0,2202.3,2021-09-17,0,../data/True_data\trueimage_2.jpg,0.5679291486740112
1061048,201220000097704,2020-03-10,2020-10-20,84,43,43230,Crit'air 1,Essence hybride rechargeable,8,Peugeot,Jaune,18,1,52,4,2,5,1,2,0,2,910.371588806151,372.930792643556,0.0,0.0,0,3661.32,2020-08-30,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
1061048,201220000097704,2020-03-10,2020-10-20,84,43,43230,Crit'air 1,Essence hybride rechargeable,8,Peugeot,Jaune,18,1,52,4,2,5,1,2,0,2,910.371588806151,372.930792643556,0.0,0.0,0,901.97,2020-08-07,0,../data/True_data\trueimage_85.jpg,0.6832008361816406
1061068,201600060110350,2019-01-08,2020-01-08,32,62,62105,Crit'air E,Electrique et hydrogene,8,Tesla,Jaune,18,1,54,3,4,5,1,2,4,1,2217.92326814861,0.0,0.0,0.0,0,456.74,2019-06-04,0,../data/True_data\trueimage_85.jpg,0.6832008361816406
1061208,201500050110533,2018-06-11,2019-01-15,84,74,74094,Crit'air 2,Essence,8,BMW,Verte,18,1,46,6,7,5,2,2,0,1,1791.63686418055,0.0,0.0,0.0,0,4294.96,2018-09-11,0,../data/True_data\trueimage_39.jpg,0.46038079261779785
1061396,201500050110582,2020-09-09,2021-09-09,27,21,21202,Crit'air 1,Essence,8,Volkswagen,Blanche,18,2,33,5,1,2,2,2,5,1,1483.82854342066,0.0,0.0,0.0,0,577.18,2021-02-12,1,../data/Fake_data\fakeimage_79.jpg,0.7053830027580261
1062379,201900090109928,2019-03-22,2020-03-21,44,67,67471,Crit'air 2,Essence,8,Ford,Verte,22,2,36,4,1,5,1,1,1,1,729.915377009151,0.0,0.0,0.0,0,1419.29,2019-09-07,0,../data/True_data\trueimage_7.jpg,0.6353809833526611
1062563,201220000099474,2020-09-08,2021-09-08,27,21,21277,Crit'air 1,Essence,8,Volkswagen,Grise,18,2,68,7,Z,5,1,2,8,1,1350.82760684682,0.0,0.0,0.0,0,232.38,2020-10-29,0,../data/True_data\trueimage_82.jpg,0.36603450775146484
1062583,201220000099500,2020-02-25,2021-02-24,52,85,85240,Crit'air 2,Gazole,8,Renault,Violette,20,2,64,5,1,5,1,2,8,1,129.088781941002,0.0,0.0,0.0,0,101.77,2020-03-12,0,../data/True_data\trueimage_45.jpg,0.8885266184806824
1062592,201700070110479,2019-04-27,2019-07-03,44,67,67309,Crit'air 1,Gaz,8,Dacia,Blanche,20,1,53,6,2,5,2,2,0,1,402.63720067334,0.0,0.0,0.0,0,1505.27,2019-05-23,0,../data/True_data\trueimage_79.jpg,0.7268850207328796
1062596,201800080110377,2016-09-24,2017-09-24,11,77,77011,Crit'air 1,Essence,8,Toyota,Rouge,18,1,44,4,2,5,1,2,2,1,3102.00087466381,0.0,0.0,0.0,0,737.06,2017-09-21,0,../data/True_data\trueimage_89.jpg,0.38999125361442566
1062687,201500050111090,2019-11-13,2020-11-12,24,41,41176,Crit'air 1,Essence,8,Volkswagen,Sable,20,1,55,2,1,5,1,3,6,1,651.96487761576,0.0,0.0,0.0,0,5824.88,2020-03-19,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
1062804,201900090110015,2019-01-23,2019-10-30,84,74,74098,Crit'air 2,Essence,8,Alfa Romeo,Noire,19,1,47,3,7,5,1,2,0,1,2211.37621270372,0.0,0.0,0.0,0,1621.43,2019-01-28,0,../data/True_data\trueimage_38.jpg,0.483137309551239
1062808,201800080110429,2020-04-19,2021-04-19,52,85,85178,Crit'air 1,Essence,8,Volkswagen,Blanche,18,1,67,6,2,5,1,2,2,1,227.30585975519,0.0,0.0,0.0,0,11374.42,2020-06-14,0,../data/True_data\trueimage_95.jpg,0.20437836647033691
1062858,201900090110026,2019-05-18,2020-05-17,44,67,67187,Crit'air 2,Gazole,8,Renault,Blanche,18,2,54,3,2,6,1,2,1,1,1671.57361314184,0.0,0.0,0.0,0,3484.75,2019-05-22,0,../data/True_data\trueimage_68.jpg,0.6028667092323303
1062977,201220000099966,2020-08-04,2021-08-04,32,80,80228,Crit'air 2,Gazole,8,Renault,Blanche,19,2,62,5,2,5,1,3,8,1,868.318851479701,0.0,0.0,0.0,0,4965.16,2020-11-04,0,../data/True_data\trueimage_9.jpg,0.8356167674064636
1063247,201220000100281,2020-09-25,2021-09-25,52,72,72217,Crit'air 1,Essence hybride rechargeable,8,DS,Sable,20,1,59,6,Z,Z,2,2,8,1,891.976448262356,0.0,0.0,0.0,0,9238.7,2021-02-06,0,../data/True_data\trueimage_79.jpg,0.7268850207328796
1063600,201330000094256,2020-12-13,2021-12-13,84,69,69174,Crit'air 2,Essence,7,Peugeot,Bleue,20,1,60,3,2,5,1,3,7,1,575.541977518681,0.0,0.0,0.0,0,3534.52,2021-04-18,0,../data/True_data\trueimage_100.jpg,0.6575487852096558
1063628,201800080110608,2020-03-16,2021-03-16,11,95,95456,Crit'air 2,Gazole,7,Mercedes-Benz,Grise,19,1,64,3,3,6,1,3,2,1,2399.36506452845,0.0,0.0,0.0,0,559.25,2020-10-28,0,../data/True_data\trueimage_113.jpg,0.44835785031318665
1063686,201500050111309,2019-11-19,2020-11-18,27,71,71076,Crit'air 1,Essence,7,Volvo,Rouge,18,2,57,5,2,5,1,2,6,1,159.37763145097,0.0,0.0,0.0,0,1512.64,2020-05-03,0,../data/True_data\trueimage_31.jpg,0.7259539365768433
1063750,201900090110204,2019-10-16,2020-10-15,44,57,57488,Crit'air E,Electrique et hydrogene,7,Dacia,Bleue,18,2,36,6,2,2,1,2,1,1,1265.89052700416,0.0,0.0,0.0,0,4122.25,2019-12-10,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
1063756,201500050111325,2020-05-03,2021-05-03,84,42,42234,Crit'air 1,Essence,7,Ford,Noire,18,2,54,4,2,5,1,2,6,1,1323.28928173082,0.0,0.0,0.0,0,215.0,2020-08-06,0,../data/True_data\trueimage_68.jpg,0.6028667092323303
1063782,201500050111331,2020-04-22,2021-04-22,27,21,21334,Crit'air 1,Essence hybride rechargeable,7,Peugeot,Sable,18,2,78,7,Z,Z,2,2,6,1,107.583392225675,0.0,0.0,0.0,0,516.41,2020-08-12,1,../data/Fake_data\fakeimage_45.jpg,0.556993842124939
1063928,201700070110750,2019-07-06,2020-07-05,84,63,63280,Crit'air 1,Essence hybride rechargeable,7,BMW,Violette,20,2,63,4,2,5,1,2,3,1,853.934751805741,0.0,0.0,0.0,0,986.14,2020-05-24,0,../data/True_data\trueimage_39.jpg,0.46038079261779785
1064014,201330000094729,2020-07-10,2021-07-10,24,28,28041,Crit'air 2,Gazole,7,Citroën,Blanche,20,1,52,4,2,5,2,2,7,1,33.7147608514161,0.0,0.0,0.0,0,2788.17,2021-02-19,0,../data/True_data\trueimage_115.jpg,0.7420247197151184
1064123,201330000094853,2020-03-16,2020-12-26,84,74,74188,Crit'air 2,Gazole,7,Tesla,Sable,19,1,40,4,2,5,1,2,7,1,3601.21561237762,0.0,0.0,0.0,0,765.94,2020-05-08,0,../data/True_data\trueimage_28.jpg,0.5713337063789368
1064396,201330000095154,2020-06-27,2020-10-30,44,67,67204,Crit'air 1,Gaz,7,Mercedes-Benz,Blanche,18,1,66,4,2,5,2,3,0,1,454.709756566045,0.0,0.0,0.0,0,1546.32,2020-08-03,0,../data/True_data\trueimage_59.jpg,0.5331226587295532
1064426,201900090110332,2019-07-26,2020-07-25,32,80,80584,Crit'air 1,Essence hybride rechargeable,7,Ford,Sable,19,1,51,6,2,5,1,1,1,1,873.214274252477,0.0,0.0,0.0,0,6556.99,2019-09-08,1,../data/Fake_data\fakeimage_65.jpg,0.22544898092746735
1064431,201330000095193,2020-10-03,2021-08-10,93,83,83059,Crit'air 1,Essence hybride rechargeable,7,Peugeot,Noire,18,1,66,3,3,5,2,3,0,1,691.164902206918,0.0,0.0,0.0,0,78.45,2021-02-10,0,../data/True_data\trueimage_93.jpg,0.7383500933647156
1064456,201330000095220,2020-10-02,2021-10-02,27,71,71394,Crit'air 1,Gaz,7,Kia,Noire,18,1,76,7,Z,Z,2,1,7,1,739.824560480353,0.0,0.0,0.0,0,92.7,2020-10-07,0,../data/True_data\trueimage_8.jpg,0.8090991973876953
1064458,201900090110340,2018-11-02,2019-11-02,84,38,38557,Crit'air 2,Essence,7,Peugeot,Rouge,22,1,64,4,Z,Z,1,4,1,2,61.694769261771,28.9766602627578,0.0,0.0,0,276.54,2019-02-15,0,../data/True_data\trueimage_82.jpg,0.36603450775146484
1064458,201900090110340,2018-11-02,2019-11-02,84,38,38557,Crit'air 2,Essence,7,Peugeot,Rouge,22,1,64,4,Z,Z,1,4,1,2,61.694769261771,28.9766602627578,0.0,0.0,0,669.46,2019-04-11,0,../data/True_data\trueimage_31.jpg,0.7259539365768433
1064472,201330000095239,2020-11-30,2021-11-30,44,51,51076,Crit'air 2,Gazole,7,Ford,Blanche,22,1,76,7,Z,Z,2,2,7,1,134.854799567255,0.0,0.0,0.0,0,1098.48,2021-03-10,0,../data/True_data\trueimage_30.jpg,0.6341759562492371
1064615,201900090110377,2017-08-13,2018-06-16,52,85,85102,Crit'air 2,Gazole,7,Toyota,Noire,18,2,45,5,2,5,1,2,0,1,1576.56562464061,0.0,0.0,0.0,0,5980.89,2018-05-29,0,../data/True_data\trueimage_2.jpg,0.5679291486740112
